"Contact.ID","Contact.Source.ID","Full.Name..Company.or.Person.","Employee.ID","Primary.Email","Job.Title","Office","Practice.Area","Practice.Group","Status","Alumni","Kirkland.Title"
6483,2,"Newth, Demetrius",4120,"demetrius.newth@lawfirmllp.com","Consultant","Chicago","Litigation","International Litigation & Arbitration","Inactive","Yes","Partner"
6484,2,"Shearsmith, Deon",4225,"deon.shearsmith@lawfirmllp.com","","Chicago","Other Billers","Specialized Legal Support","Inactive","","Director Mergers/Acquisitions Clearance"
6485,2,"Longfield, Josephine",4230,"josephine.longfield@lawfirmllp.com","","","","","Inactive","Yes","Associate"
6486,2,"Pockley, Sarina",4241,"sarina.pockley@lawfirmllp.com","","Chicago","Litigation","International Litigation & Arbitration","Inactive","Yes","Associate"
6487,2,"Goodfellow, Royce",4243,"royce.goodfellow@lawfirmllp.com","Partner","New York","Intellectual Property","Patent","Inactive","Yes","Associate"
6488,2,"Collier, Ariane",4316,"ariane.collier@lawfirmllp.com","","Chicago","","","Inactive","Yes","Associate"
6489,2,"Bertie, Jaquelyn",4332,"jaquelyn.bertie@lawfirmllp.com","Attorney","Chicago","","","Inactive","Yes","Associate"
6490,2,"Huggins, Landon",4350,"landon.huggins@lawfirmllp.com","Principal","New York","Intellectual Property","Patent","Inactive","Yes","Associate"
6491,2,"Wise, Lenny",4355,"lenny.wise@lawfirmllp.com","Partner","Chicago","Litigation","Antitrust & Competitions","Inactive","Yes","Associate"
6492,2,"Breaker, Grant",4585,"grant.breaker@lawfirmllp.com","","Chicago","Transactional","Taxation","Inactive","Yes","Partner"
6493,2,"Hewat, Odis",4586,"odis.hewat@lawfirmllp.com","Partner","Chicago","Transactional","Investment Management","Inactive","Yes","Partner"
6494,2,"Hollis, Abel",4591,"abel.hollis@lawfirmllp.com","","Chicago","Transactional","General","Inactive","Yes","Associate"
6495,2,"Greenbank, Elba",4596,"elba.greenbank@lawfirmllp.com","Vice President, Deputy General Counsel","Denver","Transactional","Class Action Litigation","Inactive","Yes","Associate"
6496,2,"Halliday, Ismael",4617,"ismael.halliday@lawfirmllp.com","","Chicago","Litigation","International Litigation & Arbitration","Inactive","Yes","Partner"
6497,2,"Cassells, Fabian",4666,"fabian.cassells@lawfirmllp.com","Partner","Chicago","Transactional","Corporate","Inactive","Yes","Partner"
6498,2,"Yates, Paul",4670,"paul.yates@lawfirmllp.com","","Chicago","","","Inactive","Yes","Associate"
6499,2,"Trendall, Neville",4677,"neville.trendall@lawfirmllp.com","","Chicago","Transactional","Investment Management","Inactive","Yes","Of Counsel"
6500,2,"Coxon, Teddy",4679,"teddy.coxon@lawfirmllp.com","Of Counsel","Chicago","Litigation","International Litigation & Arbitration","Active","","Of Counsel"
6501,2,"Prideaux, Lamont",4680,"lamont.prideaux@lawfirmllp.com","","Chicago","Transactional","Corporate Finance","Inactive","Yes","Associate"
6502,2,"Wilmoth, Odell",4684,"odell.wilmoth@lawfirmllp.com","Associate General Counsel of Commercial Litigation","Chicago","Litigation","Class Action Litigation","Inactive","Yes","Associate"
6503,2,"Newbury, Britta",4686,"britta.newbury@lawfirmllp.com","Chief Intellectual Property and Policy Officer","San Francisco","Transactional","IP - Transactional","Inactive","Yes","Partner"
6504,2,"Edgington, Seymour",4710,"seymour.edgington@lawfirmllp.com","","Washington, D.C.","Intellectual Property","Patent","Inactive","Yes","Associate"
6505,2,"Corey, Sebastian",4711,"sebastian.corey@lawfirmllp.com","Partner","Washington, D.C.","Litigation","Securities Litigations","Active","","Partner"
6506,2,"Lavender, Modesto",4735,"modesto.lavender@lawfirmllp.com","Deputy Assistant Attorney General","Washington, D.C.","","","Inactive","Yes","Associate"
6507,2,"Allgreen-Ussing, Shonda",4736,"shonda.allgreen-ussing@lawfirmllp.com","Partner","Washington, D.C.","Litigation","Class Action Litigation","Inactive","Yes","Partner"
6508,2,"Borrington, Lenard",4737,"lenard.borrington@lawfirmllp.com","Senior Counsel","Chicago","Transactional","International Litigation & Arbitration","Inactive","Yes","Associate"
6509,2,"Longden, Leonardo",4740,"leonardo.longden@lawfirmllp.com","Partner","Chicago","Litigation","Litigation","Active","","Partner"
6510,2,"Bellas, Charlie",43778,"charlie.bellas@lawfirmllp.com","Associate","New York","Transactional","Investment Management","Inactive","Yes","Associate"
6511,2,"Murgatroyd, Ernesto",43783,"ernesto.murgatroyd@lawfirmllp.com","Senior Counsel","Chicago","Transactional","Private Equity","Inactive","Yes","Associate"
6512,2,"Draycott, Brendon",43786,"brendon.draycott@lawfirmllp.com","Legal Secretary","Hong Kong","Secretaries","Secretarial","Active","","Legal Secretary"
6513,2,"Shackley, Dwain",43787,"dwain.shackley@lawfirmllp.com","Partner","Hong Kong","Transactional","Investment Management","Active","","Partner"
6514,2,"Nichols, Quentin",43788,"quentin.nichols@lawfirmllp.com","Partner","Hong Kong","Transactional","Private Equity","Active","","Partner"
6515,2,"Fahey, Josiah",43789,"josiah.fahey@lawfirmllp.com","","London","Transactional","Investment Management","Inactive","Yes","Associate"
6516,2,"Eckert, Russ",43792,"russ.eckert@lawfirmllp.com","Associate","Chicago","Restructuring","Restructuring","Inactive","Yes","Associate"
6517,2,"Pelly, Harriett",43806,"harriett.pelly@lawfirmllp.com","Partner","New York","Transactional","Private Equity","Active","","Partner"
6518,2,"Scutts, Claud",43808,"claud.scutts@lawfirmllp.com","Associate","Chicago","Transactional","Corporate","Active","","Associate"
6519,2,"Beeston, Doyle",43809,"doyle.beeston@lawfirmllp.com","Partner","Chicago","Transactional","Real Estate","Active","","Partner"
6520,2,"Dunlop, Domenic",43810,"domenic.dunlop@lawfirmllp.com","","Palo Alto","Secretaries","Secretarial","Inactive","","Legal Secretary"
6521,2,"Tengate, Bruno",43814,"bruno.tengate@lawfirmllp.com","","Chicago","Transactional","Mergers & Acquisitions","Inactive","Yes","Associate"
6522,2,"Cowper, Evelynn",43815,"evelynn.cowper@lawfirmllp.com","Senior Counsel","Chicago","Transactional","Corporate Finance","Inactive","Yes","Associate"
6523,2,"Fenn, Collin",43821,"collin.fenn@lawfirmllp.com","Associate","San Francisco","Transactional","IP - Transactional","Active","","Associate"
6524,2,"Lethbridge, Edgardo",43826,"edgardo.lethbridge@lawfirmllp.com","Partner","New York","Transactional","Mergers & Acquisitions","Active","","Partner"
6525,2,"Sweeney, Mohamed",43830,"mohamed.sweeney@lawfirmllp.com","","Chicago","Business Development","Business Development","Inactive","","Business Development Manager"
6526,2,"Gidman, Ross",43833,"ross.gidman@lawfirmllp.com","","London","Secretaries","Secretarial","Inactive","","Legal Secretary"
6527,2,"Winthorp, Benjamin",43834,"benjamin.winthorp@lawfirmllp.com","Associate","London","Transactional","Investment Management","Active","","Associate"
6528,2,"Schei, Jefferey",43836,"jefferey.schei@lawfirmllp.com","Partner","Chicago","Restructuring","Restructuring","Active","","Partner"
6529,2,"Goad, Olimpia",43837,"olimpia.goad@lawfirmllp.com","","","","","Inactive","",""
6530,2,"Hodgins, Edgardo",43844,"edgardo.hodgins@lawfirmllp.com","Partner","Washington, D.C.","Litigation","Antitrust & Competitions","Active","","Partner"
6531,2,"Mansergh, Noah",43853,"noah.mansergh@lawfirmllp.com","","London","Litigation","Class Action Litigation","Inactive","Yes","Associate"
6532,2,"Chetwynd, Alphonse",43856,"alphonse.chetwynd@lawfirmllp.com","General Counsel","Hong Kong","Transactional","Corporate","Inactive","Yes","Partner"
6533,2,"Allgreen-Ussing, Edward",43859,"edward.allgreen-ussing@lawfirmllp.com","","San Francisco","Intellectual Property","Copyright & Trademark","Inactive","Yes","Associate"
6534,2,"Allison, Gale",43860,"gale.allison@lawfirmllp.com","","San Francisco","Administrative Management","FW Administrative Services","Inactive","","Manager-Business Intelligence"
6535,2,"Riddle, Lynn",43861,"lynn.riddle@lawfirmllp.com","","New York","Transactional","Private Equity","Inactive","Yes","Associate"
6536,2,"Sale, Lyman",43869,"lyman.sale@lawfirmllp.com","","New York","Transactional","Corporate Finance","Inactive","Yes","Law Clerk (Visiting Attorney)"
6537,2,"Mcgehee, Francis",43870,"francis.mcgehee@lawfirmllp.com","","New York","Transactional","Private Equity","Inactive","Yes","Partner"
6538,2,"Reasoner, Hilde",43872,"hilde.reasoner@lawfirmllp.com","Partner","New York","Transactional","Mergers & Acquisitions","Active","","Partner"
6539,2,"Waugh, Tyson",43873,"tyson.waugh@lawfirmllp.com","Chief Compliance Officer, Executive Vice President and General Counsel","New York","Litigation","Securities Litigations","Inactive","Yes","Partner"
6540,2,"Sproule, Cherelle",43878,"cherelle.sproule@lawfirmllp.com","Partner","Hong Kong","Transactional","Corporate Finance","Active","","Partner"
6541,2,"Sherem, Henry",43884,"henry.sherem@lawfirmllp.com","","Palo Alto","Transactional","Private Equity","Inactive","Yes","Associate"
6542,2,"Cautherey, Harlan",44478,"harlan.cautherey@lawfirmllp.com","Partner","New York","Intellectual Property","Copyright & Trademark","Active","","Partner"
6543,2,"Holden, Francesco",44479,"francesco.holden@lawfirmllp.com","Partner","New York","Intellectual Property","Copyright & Trademark","Active","","Partner"
6544,2,"Ridler, Kermit",44480,"kermit.ridler@lawfirmllp.com","Partner","New York","Intellectual Property","Patent","Active","","Partner"
6545,2,"Carden, Effie",44481,"effie.carden@lawfirmllp.com","Partner","New York","Intellectual Property","Copyright & Trademark","Active","","Partner"
6546,2,"Stockdall, Miquel",44490,"miquel.stockdall@lawfirmllp.com","","Hong Kong","Transactional","Corporate","Inactive","Yes","Associate"
6547,2,"Galligo, Virgil",44493,"virgil.galligo@lawfirmllp.com","","Chicago","Transactional","Real Estate","Inactive","Yes","Associate"
6548,2,"Fiddell, Vern",44494,"vern.fiddell@lawfirmllp.com","","Chicago","Litigation","International Litigation & Arbitration","Inactive","Yes","Associate"
6549,2,"Lockyer, Lauren",44496,"lauren.lockyer@lawfirmllp.com","Associate","Chicago","Litigation","Antitrust & Competitions","Active","","Associate"
6550,2,"Mathias, Earnest",44497,"earnest.mathias@lawfirmllp.com","Associate","Chicago","Transactional","Mergers & Acquisitions","Active","","Associate"
6551,2,"Lindorff, Noel",44498,"noel.lindorff@lawfirmllp.com","Associate","Chicago","Litigation","Litigation","Active","","Associate"
6552,2,"Marsh, Andre",44499,"andre.marsh@lawfirmllp.com","Associate","Chicago","Litigation","Antitrust & Competitions","Active","","Associate"
6553,2,"Herdman, Carma",44500,"carma.herdman@lawfirmllp.com","Associate","Chicago","Litigation","Securities Litigations","Active","","Associate"
6554,2,"Kyngdon, Emma",44501,"emma.kyngdon@lawfirmllp.com","Associate","Chicago","Transactional","Corporate","Active","","Associate"
6555,2,"Worthy, Cory",44502,"cory.worthy@lawfirmllp.com","Associate","Chicago","Restructuring","Restructuring","Inactive","Yes","Associate"
6556,2,"Manners, Jamal",44503,"jamal.manners@lawfirmllp.com","Associate","Chicago","Transactional","Mergers & Acquisitions","Inactive","Yes","Associate"
6557,2,"Boothroyd, Steven",44504,"steven.boothroyd@lawfirmllp.com","Associate","New York","Intellectual Property","Copyright & Trademark","Active","","Associate"
6558,2,"Fitzwilliam, Norris",44505,"norris.fitzwilliam@lawfirmllp.com","Associate","Chicago","Litigation","Litigation","Active","","Associate"
6559,2,"Niblett, Patrick",44506,"patrick.niblett@lawfirmllp.com","Associate","Chicago","Litigation","Class Action Litigation","Active","","Associate"
6560,2,"Davie, Digna",44507,"digna.davie@lawfirmllp.com","Associate","Washington, D.C.","Litigation","Litigation","Active","","Associate"
6561,2,"Wagnon, Agustin",44508,"agustin.wagnon@lawfirmllp.com","Associate","Chicago","Litigation","Securities Litigations","Active","","Associate"
6562,2,"Hassell, Marlena",44509,"marlena.hassell@lawfirmllp.com","Associate","Chicago","Litigation","International Litigation & Arbitration","Active","","Associate"
6563,2,"Bradford, Carey",44510,"carey.bradford@lawfirmllp.com","","Chicago","Litigation","International Litigation & Arbitration","Inactive","Yes","Associate"
6564,2,"Ryall, Addie",44511,"addie.ryall@lawfirmllp.com","Associate","Chicago","Transactional","Corporate Finance","Active","","Associate"
6565,2,"Craigie, Tyree",44513,"tyree.craigie@lawfirmllp.com","Associate","New York","Transactional","Investment Management","Active","","Associate"
6566,2,"Mckenney, Nickolas",44514,"nickolas.mckenney@lawfirmllp.com","Associate","London","Transactional","Investment Management","Active","","Associate"
6567,2,"Warr, Louie",44515,"louie.warr@lawfirmllp.com","Associate","Chicago","Transactional","Private Equity","Active","","Associate"
6568,2,"Gilliver, Brad",44516,"brad.gilliver@lawfirmllp.com","Associate","Houston","Transactional","Corporate Finance","Active","","Associate"
6569,2,"Suddaby, Leslie",44518,"leslie.suddaby@lawfirmllp.com","Associate","Chicago","Restructuring","Restructuring","Active","","Associate"
6570,2,"Troutman, Eugenio",44519,"eugenio.troutman@lawfirmllp.com","Associate","Chicago","Transactional","Corporate","Active","","Associate"
6571,2,"Thakur, Josiah",44520,"josiah.thakur@lawfirmllp.com","Associate","Chicago","Restructuring","Restructuring","Active","","Associate"
6572,2,"Ecroyd, Stewart",44521,"stewart.ecroyd@lawfirmllp.com","Associate","Chicago","Transactional","Corporate Finance","Active","","Associate"
6573,2,"Spontheimer, Eldridge",44523,"eldridge.spontheimer@lawfirmllp.com","Associate","Chicago","Litigation","Antitrust & Competitions","Active","","Associate"
6574,2,"Willhite, Lucretia",44524,"lucretia.willhite@lawfirmllp.com","Associate","Chicago","Transactional","Private Equity","Active","","Associate"
6575,2,"Keever, Elayne",46649,"elayne.keever@lawfirmllp.com","Legal Secretary","Houston","Secretaries","Secretarial","Active","","Legal Secretary"
6576,2,"Perry, Zack",46667,"zack.perry@lawfirmllp.com","Senior Director of Administration, International","London","","","Inactive","",""
6577,2,"Selbye, Gema",46676,"gema.selbye@lawfirmllp.com","Business Development Manager","Chicago","Business Development","Business Development","Active","","Business Development Manager"
6578,2,"Marriage, Garry",46680,"garry.marriage@lawfirmllp.com","Associate","London","Transactional","Private Equity","Active","","Associate"
6579,2,"Tighe, Troy",46681,"troy.tighe@lawfirmllp.com","Weekend Coordinator","Chicago","Secretaries","Additional Attorney Support","Active","","Weekend Coordinator"
6580,2,"Whitby, Kasey",46689,"kasey.whitby@lawfirmllp.com","Practice Assistant","Munich","Secretaries","Secretarial","Active","","Practice Assistant"
6581,2,"Erwin, Nathanael",46692,"nathanael.erwin@lawfirmllp.com","Associate","Munich","Restructuring","Restructuring","Active","","Associate"
6582,2,"Mclellan, Leigh",46694,"leigh.mclellan@lawfirmllp.com","Associate","Munich","Transactional","Investment Management","Active","","Associate"
6583,2,"Catterall, Lamar",46696,"lamar.catterall@lawfirmllp.com","Associate","Munich","Restructuring","Restructuring","Active","","Associate"
6584,2,"Klyta, Gail",46701,"gail.klyta@lawfirmllp.com","Associate","Houston","Transactional","Corporate","Active","","Associate"
6585,2,"Cockerall, Bryant",46702,"bryant.cockerall@lawfirmllp.com","Associate","Houston","Transactional","Corporate Finance","Active","","Associate"
6586,2,"Gilbraith, Travis",46705,"travis.gilbraith@lawfirmllp.com","Associate","Houston","Transactional","Corporate","Active","","Associate"
6587,2,"Patty, Richard",46710,"richard.patty@lawfirmllp.com","Associate","Chicago","Transactional","Mergers & Acquisitions","Active","","Associate"
6588,2,"Westbrook, Larry",46720,"larry.westbrook@lawfirmllp.com","Associate","Chicago","Transactional","Investment Management","Active","","Associate"
6589,2,"Reveley, Marc",46721,"marc.reveley@lawfirmllp.com","Associate","Chicago","Transactional","Mergers & Acquisitions","Active","","Associate"
6590,2,"Boone, Dexter",46725,"dexter.boone@lawfirmllp.com","Associate","Houston","Transactional","Corporate","Active","","Associate"
6591,2,"Muxlow, Lenard",46731,"lenard.muxlow@lawfirmllp.com","","London","Secretaries","Additional Attorney Support","Inactive","","Evening Legal Secretary"
6592,2,"Scarrott, Junior",46732,"junior.scarrott@lawfirmllp.com","Associate","San Francisco","Transactional","Private Equity","Active","","Associate"
6593,2,"Scowby, Felipe",46734,"felipe.scowby@lawfirmllp.com","Associate","Hong Kong","Transactional","Investment Management","Active","","Associate"
6594,2,"Hullson, Isaac",46735,"isaac.hullson@lawfirmllp.com","","New York","Transactional","Corporate Finance","Inactive","Yes","Associate"
6595,2,"Thorp, Drew",46740,"drew.thorp@lawfirmllp.com","Associate","Chicago","Transactional","Corporate","Active","","Associate"
6596,2,"Meador, Kerry",46742,"kerry.meador@lawfirmllp.com","Practice Assistant","New York","Secretaries","Secretarial","Active","","Practice Assistant"
6597,2,"Lister, Zoila",46743,"zoila.lister@lawfirmllp.com","Practice Assistant","New York","Secretaries","Secretarial","Active","","Practice Assistant"
6598,2,"Kate, Florentino",46744,"florentino.kate@lawfirmllp.com","Practice Assistant","New York","Secretaries","Secretarial","Active","","Practice Assistant"
6599,2,"Tylecote, Perry",46745,"perry.tylecote@lawfirmllp.com","","New York","Secretaries","Secretarial","Inactive","","Practice Assistant"
6600,2,"Willans, Tressa",46746,"tressa.willans@lawfirmllp.com","Practice Assistant","New York","Secretaries","Secretarial","Active","","Practice Assistant"
6601,2,"Castile, Chance",46750,"chance.castile@lawfirmllp.com","Partner","Houston","Transactional","Private Equity","Active","","Partner"
6602,2,"Hobrough, Deon",46751,"deon.hobrough@lawfirmllp.com","Partner","Houston","Transactional","Corporate","Active","","Partner"
6604,2,"Slocum, Vito",46759,"vito.slocum@lawfirmllp.com","Partner","London","Transactional","Corporate","Active","","Partner"
6605,2,"Lamoreaux, Sandy",46767,"sandy.lamoreaux@lawfirmllp.com","Associate","New York","Restructuring","Restructuring","Active","","Associate"
6606,2,"Gilbanks, Otto",4933,"otto.gilbanks@lawfirmllp.com","","Chicago","Transactional","Corporate","Inactive","Yes","Partner"
6607,2,"Byres, Kyong",4946,"kyong.byres@lawfirmllp.com","","Chicago","Litigation","Govt, Reg & Int Investigations","Inactive","Yes","Of Counsel"
6608,2,"Kettlewell, John",4950,"john.kettlewell@lawfirmllp.com","Deputy General Counsel, Finance/Securities","Washington, D.C.","Transactional","Mergers & Acquisitions","Inactive","Yes","Partner"
6609,2,"Latimer, Demarcus",4951,"demarcus.latimer@lawfirmllp.com","","Washington, D.C.","","","Inactive","Yes","Associate"
6610,2,"Coultard, Mertie",4954,"mertie.coultard@lawfirmllp.com","Deputy Chief","Washington, D.C.","Litigation","Antitrust & Competitions","Inactive","Yes","Associate"
6611,2,"Barbeau, Jacinda",4960,"jacinda.barbeau@lawfirmllp.com","Partner","Chicago","Transactional","IP - Transactional","Active","","Partner"
6612,2,"Wallington, Hayden",4962,"hayden.wallington@lawfirmllp.com","Of Counsel","Chicago","Transactional","Trusts & Estates","Inactive","Yes","Of Counsel"
6613,2,"Whiting-Harrison, Avery",4963,"avery.whiting-harrison@lawfirmllp.com","Partner - Chairperson of Bankruptcy and Restructuring Group","New York","Restructuring","Restructuring","Inactive","Yes","Associate"
6614,2,"Cattanach, Hans",4976,"hans.cattanach@lawfirmllp.com","Partner","Chicago","Transactional","Mergers & Acquisitions","Inactive","Yes","Partner"
6615,2,"Newbegin, Leon",4980,"leon.newbegin@lawfirmllp.com","Founding Partner","Chicago","","","Inactive","Yes","Visiting Attorney"
6616,2,"Margaret, Tyson",4981,"tyson.margaret@lawfirmllp.com","Managing Director","Chicago","Transactional","Mergers & Acquisitions","Inactive","Yes","Associate"
6617,2,"Pack, Gilbert",4982,"gilbert.pack@lawfirmllp.com","","Chicago","","","Inactive","Yes","Associate"
6618,2,"Poole, Norah",4984,"norah.poole@lawfirmllp.com","Partner","Chicago","","","Inactive","Yes","Associate"
6619,2,"Gibbon, Guillermo",4990,"guillermo.gibbon@lawfirmllp.com","Of Counsel","Chicago","Litigation","International Litigation & Arbitration","Active","","Of Counsel"
6620,2,"Whineray, Kenton",4995,"kenton.whineray@lawfirmllp.com","","Chicago","","","Inactive","Yes","Associate"
6621,2,"Wenzell, Riley",4998,"riley.wenzell@lawfirmllp.com","Partner","Chicago","Litigation","Class Action Litigation","Inactive","Yes","Partner"
6622,2,"Railton, Fred",4999,"fred.railton@lawfirmllp.com","Partner","Chicago","Transactional","Securities Litigations","Inactive","Yes","Partner"
6623,2,"Stuart, Bella",5000,"bella.stuart@lawfirmllp.com","Chief Counsel Salted Snacks & Shared Services Marketing","Chicago","Transactional","Securities Litigations","Inactive","Yes","Associate"
6624,2,"Fermary, Timothy",5001,"timothy.fermary@lawfirmllp.com","Shareholder","Chicago","","","Inactive","Yes","Associate"
6625,2,"Buckley, Louis",5003,"louis.buckley@lawfirmllp.com","Partner","Washington, D.C.","Litigation","Class Action Litigation","Inactive","Yes","Partner"
6626,2,"Hardbattle, Jamaal",5004,"jamaal.hardbattle@lawfirmllp.com","","Washington, D.C.","Transactional","Government Contracts","Inactive","Yes","Partner"
6627,2,"Convery, Marcel",5006,"marcel.convery@lawfirmllp.com","Partner","Chicago","Transactional","Private Equity","Inactive","Yes","Associate"
6628,2,"Cayley, Kristopher",5008,"kristopher.cayley@lawfirmllp.com","","Los Angeles","Litigation","Antitrust & Competitions","Inactive","Yes","Associate"
6629,2,"Platt, Perry",5010,"perry.platt@lawfirmllp.com","","Chicago","Litigation","Class Action Litigation","Inactive","Yes","Associate"
6631,2,"Ballingall, Phillis",5013,"phillis.ballingall@lawfirmllp.com","Partner","Washington, D.C.","Litigation","International Litigation & Arbitration","Active","","Partner"
6632,2,"Bosley, Stephen",5014,"stephen.bosley@lawfirmllp.com","Partner","New York","Transactional","Corporate Finance","Active","","Partner"
6633,2,"Studdart, Ignacio",5015,"ignacio.studdart@lawfirmllp.com","Associate","Los Angeles","Litigation","International Litigation & Arbitration","Inactive","Yes","Associate"
6634,2,"Saxton, Ashleigh",5016,"ashleigh.saxton@lawfirmllp.com","Partner","Chicago","Restructuring","Restructuring","Inactive","Yes","Partner"
6635,2,"Bruce, Archie",5018,"archie.bruce@lawfirmllp.com","Associate Counsel","Chicago","Transactional","Real Estate","Inactive","Yes","Associate"
6636,2,"Bowser, Conrad",5022,"conrad.bowser@lawfirmllp.com","","Chicago","","","Inactive","Yes","Associate"
6637,2,"Shortcliffe, Ricky",5023,"ricky.shortcliffe@lawfirmllp.com","Executive Director; Assistant General Counsel","New York","Transactional","International Litigation & Arbitration","Inactive","Yes","Associate"
6638,2,"Hawkesley, Ling",5024,"ling.hawkesley@lawfirmllp.com","","Washington, D.C.","Transactional","International Litigation & Arbitration","Inactive","Yes","Associate"
6639,2,"Lance, Ervin",5028,"ervin.lance@lawfirmllp.com","Assistant Chief, Fraud Section, Criminal Division","Washington, D.C.","Litigation","Securities Litigations","Inactive","Yes","Associate"
6640,2,"Lock, Mitchell",5030,"mitchell.lock@lawfirmllp.com","","Denver","Transactional","Antitrust & Competitions","Inactive","Yes","Partner"
6641,2,"Beaufort, Marvin",5032,"marvin.beaufort@lawfirmllp.com","Partner","Chicago","Transactional","Private Equity","Inactive","Yes","Associate"
6642,2,"Haddow, Brent",5033,"brent.haddow@lawfirmllp.com","Partner","Chicago","Transactional","Taxation","Active","","Partner"
6643,2,"Careless, Genaro",5036,"genaro.careless@lawfirmllp.com","Owner","Washington, D.C.","","","Inactive","Yes","Partner"
6644,2,"Gage, Tuan",5046,"tuan.gage@lawfirmllp.com","","Chicago","Litigation","Class Action Litigation","Inactive","Yes","Partner"
6645,2,"Laver, Norman",5047,"norman.laver@lawfirmllp.com","Partner","Chicago","Transactional","Corporate Finance","Inactive","Yes","Associate"
6646,2,"Whatley, Rory",5051,"rory.whatley@lawfirmllp.com","Partner","Los Angeles","Intellectual Property","Copyright & Trademark","Inactive","Yes","Partner"
6647,2,"De Beaucorps, Salvatore",5182,"salvatore.de beaucorps@lawfirmllp.com","Founder & Chief Executive Officer","Chicago","Transactional","Corporate Finance","Inactive","Yes","Partner"
6648,2,"Rotherfield, Bradford",5186,"bradford.rotherfield@lawfirmllp.com","","Washington, D.C.","","","Inactive","Yes","Associate"
6649,2,"Reasons, Dorthy",5187,"dorthy.reasons@lawfirmllp.com","Staff Attorney","Washington, D.C.","Transactional","Energy","Inactive","Yes","Associate"
6650,2,"Wolski, Bruno",5189,"bruno.wolski@lawfirmllp.com","Partner","London","Transactional","Corporate Finance","Active","","Partner"
6651,2,"Bullington, Margurite",5192,"margurite.bullington@lawfirmllp.com","","","","","Inactive","Yes","Associate"
6652,2,"Bael, Jonas",5193,"jonas.bael@lawfirmllp.com","Executive Director","Chicago","Intellectual Property","Patent","Inactive","Yes","Partner"
6653,2,"Maxwell, Randell",5201,"randell.maxwell@lawfirmllp.com","Member","Chicago","Litigation","Litigation","Inactive","Yes","Associate"
6654,2,"Ions, Filiberto",5202,"filiberto.ions@lawfirmllp.com","Partner","Chicago","Litigation","Antitrust & Competitions","Inactive","Yes","Partner"
6655,2,"Verden, Abel",5207,"abel.verden@lawfirmllp.com","Partner","New York","Litigation","Securities Litigations","Active","","Partner"
6656,2,"Jamieson, Phillip",5208,"phillip.jamieson@lawfirmllp.com","","Chicago","Transactional","Employee Benefits","Inactive","Yes","Associate"
6657,2,"Georgii, Herbert",5211,"herbert.georgii@lawfirmllp.com","Member","Chicago","","","Inactive","Yes","Associate"
6658,2,"Durrans, Kirk",5215,"kirk.durrans@lawfirmllp.com","Partner","Chicago","","","Inactive","Yes","Associate"
6659,2,"Tasker, Johnson",5216,"johnson.tasker@lawfirmllp.com","Partner","Chicago","","","Inactive","Yes","Associate"
6660,2,"Shanks, Jonah",5220,"jonah.shanks@lawfirmllp.com","Partner","Chicago","Transactional","Investment Management","Active","","Partner"
6661,2,"Plant, Tandy",5221,"tandy.plant@lawfirmllp.com","Partner","Chicago","Intellectual Property","Copyright & Trademark","Active","","Partner"
6662,2,"Kane, Julio",5222,"julio.kane@lawfirmllp.com","Attorney","Chicago","","","Inactive","Yes","Associate"
6663,2,"Studdert, Rodrigo",5226,"rodrigo.studdert@lawfirmllp.com","President, Insurance and Investment Services","Chicago","Transactional","Class Action Litigation","Inactive","Yes","Associate"
6664,2,"Hankinson, Hobert",5227,"hobert.hankinson@lawfirmllp.com","","Chicago","Transactional","Class Action Litigation","Inactive","Yes","Associate"
6665,2,"Gibb, Desmond",5228,"desmond.gibb@lawfirmllp.com","Partner","Chicago","Transactional","Corporate","Inactive","Yes","Partner"
6666,2,"Dinwoodie, Raguel",5230,"raguel.dinwoodie@lawfirmllp.com","Partner","New York","Transactional","Private Equity","Inactive","Yes","Partner"
6668,2,"Mostyn, Colby",5233,"colby.mostyn@lawfirmllp.com","Chief Administrative and Legal Officer","Chicago","","","Inactive","Yes","Associate"
6669,2,"Jane, Elwood",5235,"elwood.jane@lawfirmllp.com","Consultant","Chicago","","","Inactive","Yes","Associate"
6670,2,"Templeton, Miguel",5238,"miguel.templeton@lawfirmllp.com","Partner","Chicago","Restructuring","Restructuring","Inactive","Yes","Partner"
6671,2,"Cossar, Ming",5247,"ming.cossar@lawfirmllp.com","Vice President & Associate General Counsel, Litigation","Los Angeles","Litigation","Litigation","Inactive","Yes","Partner"
6672,2,"Wilkie, Magdalen",5249,"magdalen.wilkie@lawfirmllp.com","Partner","Chicago","Litigation","Securities Litigations","Inactive","Yes","Associate"
6673,2,"Cranston, Roland",5256,"roland.cranston@lawfirmllp.com","Director, IP Management and Markets Program","Chicago","Intellectual Property","Copyright & Trademark","Inactive","Yes","Partner"
6674,2,"De Gouges, Clay",5257,"clay.de gouges@lawfirmllp.com","Partner","Chicago","Litigation","Securities Litigations","Active","","Partner"
6675,2,"Cunningham, Lonny",5260,"lonny.cunningham@lawfirmllp.com","Partner","New York","Litigation","Antitrust & Competitions","Active","","Partner"
6676,2,"Breuls, Euna",5261,"euna.breuls@lawfirmllp.com","Managing Director","New York","Transactional","Corporate Finance","Inactive","Yes","Associate"
6677,2,"Decew, Wanetta",5262,"wanetta.decew@lawfirmllp.com","Partner","New York","Transactional","Real Estate","Inactive","Yes","Associate"
